882a100001fffff,40.85841614742273,-73.7819279919521
882a100003fffff,40.85053678943761,-73.77950887546945
882a100005fffff,40.86079023886115,-73.79273483593417
882a100007fffff,40.85291083640139,-73.79031376038513
882a100009fffff,40.863921189961076,-73.7735403131884
882a10000bfffff,40.85604113892758,-73.77112233851246
882a10000dfffff,40.86629624315486,-73.78434792611816
882a100011fffff,40.84028325101168,-73.76628883979949
882a100013fffff,40.832405414602825,-73.76387331495188
882a100015fffff,40.84265816943651,-73.77709057626446
882a100017fffff,40.834780287656294,-73.77467309393167
882a100019fffff,40.84578594605769,-73.75790267710214
882a10001bfffff,40.837907416799275,-73.7554882939583
882a10001dfffff,40.84816182586547,-73.76870518085128
882a100021fffff,40.85765617901399,-73.81192709882109
882a100023fffff,40.849777426260765,-73.80950292368897
882a100025fffff,40.86002747391816,-73.82273555119615
882a100027fffff,40.852148677811094,-73.82030941693367
882a100029fffff,40.86316341287021,-73.80354286988639
882a10002bfffff,40.85528396638432,-73.80111983502648
882a10002dfffff,40.86553566907747,-73.81435209323601
882a100031fffff,40.83952728625463,-73.7962762207437
882a100033fffff,40.83165005308483,-73.79385564050884
882a100035fffff,40.84189941105498,-73.80707956743318
882a100037fffff,40.83402213363372,-73.80465702964753
882a100039fffff,40.84503217170126,-73.78789350278213
882a10003bfffff,40.83715424499767,-73.78547406271933
882a10003dfffff,40.84740525743344,-73.79869761878098
882a100043fffff,40.86942596348002,-73.76515072380086
882a100045fffff,40.87968350499394,-73.77837871520771
882a100047fffff,40.87180197872895,-73.77595910528484
882a100049fffff,40.8828126415715,-73.7591757293926
882a10004bfffff,40.874930467442915,-73.75675922349645
882a10004dfffff,40.88518966409784,-73.76998684004369
882a100051fffff,40.859168332549224,-73.7519286619792
882a100053fffff,40.85128837225828,-73.74951460554725
882a100055fffff,40.86154521963489,-73.76273389161818
882a100057fffff,40.85366521374844,-73.76031787618706
882a100059fffff,40.86467118173142,-73.74353753793538
882a10005bfffff,40.85679052907727,-73.74112462484274
882a10005dfffff,40.8670490310231,-73.75434353449384
882a100061fffff,40.876551256110666,-73.79757944249478
882a100063fffff,40.86867037884335,-73.79515672983527
882a100065fffff,40.8789245174977,-73.80839139707514
882a100067fffff,40.87104359665383,-73.80596672376706
882a100069fffff,40.88205864691121,-73.78919024912487
882a10006bfffff,40.87417707639682,-73.78676867837368
882a10006dfffff,40.884432870425584,-73.80000297431928
882a100081fffff,40.8032761474733,-73.76501132522188
882a100083fffff,40.79540196034272,-73.76259792117696
882a100085fffff,40.805649922881166,-73.77580446976326
882a100087fffff,40.79777568970789,-73.7733891113236
882a100089fffff,40.80877633840992,-73.75663163358661
882a10008bfffff,40.80090145814383,-73.75421936950943
882a10008dfffff,40.81115107400587,-73.76742554411551
882a100091fffff,40.785153916723445,-73.74939728349844
882a100093fffff,40.77728125604002,-73.74698746075768
882a100095fffff,40.787528512849825,-73.7601853315768
882a100097fffff,40.779655805230064,-73.7577735560178
882a100099fffff,40.79065176156118,-73.7410191072053
882a10009bfffff,40.782778407941606,-73.73861042432819
882a10009dfffff,40.793027317503146,-73.75180791961458
882a1000a1fffff,40.80252040652761,-73.79497505509201
882a1000a3fffff,40.79464682157765,-73.79255660357356
882a1000a5fffff,40.80489139323887,-73.80576980757378
882a1000a7fffff,40.797017763364344,-73.80334940159503
882a1000a9fffff,40.80802278399547,-73.78659880256387
882a1000abfffff,40.800148505226765,-73.78418148948519
882a1000adfffff,40.81039473044438,-73.79739432305362
882a1000b1fffff,40.78440216549685,-73.77934931025457
882a1000b3fffff,40.77653010500693,-73.77693444329431
882a1000b5fffff,40.78677397583034,-73.79013896809366
882a1000b7fffff,40.77890186952139,-73.78772214824797
882a1000b9fffff,40.78990219594882,-73.7709745679948
882a1000bbfffff,40.782029441839576,-73.76856083937294
882a1000bdfffff,40.792274965648645,-73.78176499218351
882a1000c1fffff,40.822152574525525,-73.75066197387476
882a1000c3fffff,40.81427626198269,-73.74825003612618
882a1000c5fffff,40.82452831687544,-73.76145860590358
882a1000c7fffff,40.81665195806576,-73.75904471224996
882a1000c9fffff,40.827652922849744,-73.7422773286983
882a1000cbfffff,40.819775917656344,-73.73986653254921
882a1000cdfffff,40.83002962620978,-73.75307472635069
882a1000d1fffff,40.804024125600066,-73.73504738202753
882a1000d3fffff,40.79614933920863,-73.7326390268477
882a1000d5fffff,40.806400688817206,-73.74583891270092
882a1000d7fffff,40.798525855264835,-73.74342860319513
882a1000d9fffff,40.80952212797382,-73.72666425582103
882a1000dbfffff,40.801646649131,-73.72425704213514
882a1000ddfffff,40.811899651827844,-73.7374565504602
882a1000e1fffff,40.82140060652701,-73.78063763359243
882a1000e3fffff,40.81352489523287,-73.77822064371803
882a1000e5fffff,40.82377355816073,-73.79143587767076
882a1000e7fffff,40.81589780171883,-73.78901693182414
882a1000e9fffff,40.826903144333514,-73.77225642806584
882a1000ebfffff,40.81902673970463,-73.76984057826202
882a1000edfffff,40.829277056527395,-73.78305543979118
882a100101fffff,40.87501550844368,-73.85760086913739
882a100103fffff,40.867135848557474,-73.85516803406857
882a100105fffff,40.877383170059645,-73.8684160308666
882a100107fffff,40.86950346884012,-73.86598123502769
882a100109fffff,40.88052728166653,-73.84921859017174
882a10010bfffff,40.87264692716563,-73.84678689393489
882a10010dfffff,40.88289590450134,-73.8600345265709
882a100111fffff,40.856888427592864,-73.84192596614102
882a100113fffff,40.84901028299649,-73.83949673376893
882a100115fffff,40.85925692508074,-73.85273602095643
882a100117fffff,40.85137873825123,-73.85030482939324
882a100119fffff,40.86239785072475,-73.83354519157832
882a10011bfffff,40.85451901171241,-73.83111709794215
882a10011dfffff,40.864767309061804,-73.84435601939386
882a100121fffff,40.87423595028035,-73.8876111934982
882a100123fffff,40.866356903473715,-73.8851732993563
882a100125fffff,40.87660081069531,-73.89842794985789
882a100127fffff,40.86872172367685,-73.89598809488997
882a100129fffff,40.87974991164192,-73.879232378547
882a10012bfffff,40.87187016953823,-73.87679562169612
882a10012dfffff,40.88211573281905,-73.89004991160257
882a100131fffff,40.85611289344292,-73.87192457746747
882a100133fffff,40.84823535992728,-73.8694902892732
882a100135fffff,40.85847859263733,-73.8827362287681
882a100137fffff,40.850601018009236,-73.88029998132524
882a100139fffff,40.86162450380443,-73.86354726181403
882a10013bfffff,40.85374627519048,-73.86111411081755
882a10013dfffff,40.863991163392534,-73.87435968813907
882a100141fffff,40.89392057299802,-73.84326577639459
882a100143fffff,40.88603878797192,-73.84083439783454
882a100145fffff,40.896290198907174,-73.85408444936499
882a100147fffff,40.88840837232645,-73.85165110851239
882a100149fffff,40.89943250597889,-73.83487852992126
882a10014bfffff,40.89155002682288,-73.83244829182976
882a10014dfffff,40.90180309393233,-73.84569797720526
882a100151fffff,40.875787277150664,-73.82759027998175
882a100153fffff,40.86790700711056,-73.82516250540982
882a100155fffff,40.878157739092295,-73.83840384111703
882a100157fffff,40.8702774265973,-73.83597410583417
882a100159fffff,40.881296860185216,-73.81920454154127
882a10015bfffff,40.87341589621374,-73.81677790734041
882a10015dfffff,40.88366828380076,-73.83001887531921
882a100161fffff,40.89314478009748,-73.87328809205367
882a100163fffff,40.88526360722487,-73.87085164973907
882a100165fffff,40.89551160277023,-73.88410836376504
882a100167fffff,40.887630389465414,-73.88166995910034
882a100169fffff,40.89865890417818,-73.86490431016527
882a10016bfffff,40.89077703649229,-73.86246900677736
882a10016dfffff,40.90102668843898,-73.87572535821924
882a100181fffff,40.81987336215442,-73.84058827048476
882a100183fffff,40.811998862121094,-73.83816118055967
882a100185fffff,40.822240729703864,-73.8513897208518
882a100187fffff,40.814366186760736,-73.84896067482975
882a100189fffff,40.82538027281615,-73.83221395786708
882a10018bfffff,40.81750507808255,-73.8297880049492
882a10018dfffff,40.82774860002102,-73.84301617992412
882a100191fffff,40.80175690302547,-73.82493855525061
882a100193fffff,40.79388392317478,-73.82251505765848
882a100195fffff,40.80412510015763,-73.83573490974268
882a100197fffff,40.79625207650049,-73.8333094576279
